timestamp,pathloss_db,retry_rate_raw,retry_rate_rolling_mean
1764674218.3514233,132.18956897127072,,
1764674218.3639264,124.53248952576705,,
1764674218.3764296,125.62276713214611,,
1764674218.3889327,123.44454956223663,,
1764674218.4014359,131.50884793788796,,
1764674218.4139388,120.88544323388061,,
1764674218.416246,,25.330123908090762,18.08926193360487
1764674218.426442,126.18249659745938,,
1764674218.438945,130.42699279412378,,
1764674218.4514482,126.78172966537977,,
1764674218.4639513,125.98998202901416,,
1764674218.4764545,121.34695827463962,,
1764674218.4889576,129.45079537207602,,
1764674218.5014606,126.38712940844319,,
1764674218.5139637,121.22276884698587,,
1764674218.5164804,,0.0,16.697780246404495
1764674218.5264668,122.03123372111897,,
1764674218.53897,129.19865189176534,,
1764674218.5514731,118.56948240004957,,
1764674218.5639763,123.42262217652063,,
1764674218.5764792,120.63270261321335,,
1764674218.5889823,122.74229359602897,,
1764674218.6014855,123.56629545118203,,
1764674218.6139886,128.88856208296707,,
1764674218.6167152,,29.406249717725235,17.605528065784547
1764674218.6264918,124.48880083527119,,
1764674218.638995,123.09207534973615,,
1764674218.651498,125.27184338713438,,
1764674218.664001,123.23879863348076,,
1764674218.6765041,123.32958453962338,,
1764674218.6890073,119.88602768395263,,
1764674218.7015104,120.00897177098761,,
1764674218.7140136,117.7388182452516,,
1764674218.7169497,,3.1391231675456552,16.64110107256862
1764674218.7265167,118.85107862352264,,
1764674218.7390196,118.69797961454398,,
1764674218.7515228,117.65211054702682,,
1764674218.764026,114.859782631982,,
1764674218.776529,119.72995605003703,,
1764674218.7890322,119.33128587375926,,
1764674218.8015354,117.02725307613518,,
1764674218.8140385,119.58778534282588,,
1764674218.8171844,,0.0,16.64110107256862
1764674218.8265414,118.81886232142035,,
1764674218.8390446,118.18247331079816,,
1764674218.8515477,117.83248123188568,,
1764674218.8640509,123.82394306628342,,
1764674218.876554,119.87760108568871,,
1764674218.8890572,117.54084463577937,,
1764674218.90156,123.57735499575163,,
1764674218.9140632,124.8710498518345,,
1764674218.917419,,21.457404812130147,18.071594726710632
1764674218.9265664,120.42684340194914,,
1764674218.9390695,124.53076179126693,,
1764674218.9515727,126.72700739798282,,
1764674218.9640758,123.29629083079058,,
1764674218.976579,122.35471795016541,,
1764674218.9890819,120.29306461020961,,
1764674219.001585,123.82006809454361,,
1764674219.0140882,125.99353354048336,,
1764674219.0176535,,25.32104764415301,17.53143161252584
1764674219.0265913,120.91423961550933,,
1764674219.0390944,120.82188166029097,,
1764674219.0515976,122.14975189812523,,
1764674219.0641005,123.50086483527976,,
1764674219.0766037,123.0778576948625,,
1764674219.0891068,126.11833204471951,,
1764674219.10161,123.49606271840555,,
1764674219.114113,120.1544182663165,,
1764674219.1178882,,0.0,16.022671901476205
1764674219.1266162,118.23565109088649,,
1764674219.1391194,124.10217981910401,,
1764674219.1516223,119.36955614865707,,
1764674219.1641254,121.53647311412816,,
1764674219.1766286,124.73894155364037,,
1764674219.1891317,122.51471041187483,,
1764674219.201635,121.67673912389523,,
1764674219.214138,127.32568437382727,,
1764674219.2181227,,32.99271619788789,18.22218631466873
1764674219.226641,126.66357177143254,,
1764674219.239144,119.31533473657197,,
1764674219.2516472,122.47903996956752,,
1764674219.2641504,123.70092464389526,,
1764674219.2766535,123.01173973625033,,
1764674219.2891567,122.77369570133668,,
1764674219.3016598,123.14848833785835,,
1764674219.3141627,121.09486155824541,,
1764674219.3183575,,21.305787947151334,19.315536899620927
1764674219.3266659,118.04898225235249,,
1764674219.339169,120.40378142908996,,
1764674219.3516722,121.03302225012875,,
1764674219.3641753,122.06061231652671,,
1764674219.3766785,116.74665955470455,,
1764674219.3891814,121.84818161727185,,
1764674219.4016845,115.95784044769982,,
1764674219.4141877,119.05590649313947,,
1764674219.418592,,0.0,18.892585342167077
1764674219.4266908,126.46478583435601,,
1764674219.439194,120.01441643359118,,
1764674219.451697,127.2622427047341,,
1764674219.4642003,124.08985673819113,,
1764674219.4767032,125.2899875605983,,
1764674219.4892063,116.5470474950417,,
1764674219.5017095,118.25955288801559,,
1764674219.5142126,122.41557084172999,,
1764674219.5188267,,34.57748864702036,18.661679692764082
1764674219.5267158,118.39319077840446,,
1764674219.539219,120.51267753918789,,
1764674219.5517218,120.85599276566002,,
1764674219.564225,120.89080663248222,,
1764674219.576728,125.3716777789393,,
1764674219.5892313,119.03642177301609,,
1764674219.6017344,117.83790123674174,,
1764674219.6142375,122.12115534892315,,
1764674219.6190612,,49.6490795574047,19.505934815741504
1764674219.6267407,124.42447999365814,,
1764674219.6392436,121.84844147837232,,
1764674219.6517467,121.34553608788248,,
1764674219.66425,122.03812287004463,,
1764674219.676753,114.06579085895734,,
1764674219.6892562,118.91958745618716,,
1764674219.7017593,121.04138646227341,,
1764674219.7142622,111.44161090825473,,
1764674219.7192957,,50.314781770657454,21.222134099020593
1764674219.7267654,116.46435736161847,,
1764674219.7392685,116.2157630889777,,
1764674219.7517717,113.98240616216874,,
1764674219.7642748,120.96431238034761,,
1764674219.776778,125.20960065943805,,
1764674219.7892811,115.60461128999907,,
1764674219.801784,122.60160286741443,,
1764674219.8142872,117.69333775956842,,
1764674219.8195305,,60.92531784914848,23.627941414594336
1764674219.8267903,118.50220299413591,,
1764674219.8392935,111.07641060868156,,
1764674219.8517966,118.20658818002224,,
1764674219.8642998,116.18723698421925,,
1764674219.8768027,116.86089993823556,,
1764674219.8893058,119.86829479288785,,
1764674219.901809,121.50487507087311,,
1764674219.9143121,117.36272634573113,,
1764674219.919765,,30.796386732374188,23.99235893621323
1764674219.9268153,115.05237690427074,,
1764674219.9393184,118.69528706026419,,
1764674219.9518213,117.34230628558991,,
1764674219.9643245,114.41004360307332,,
1764674219.9768276,118.89523684329083,,
1764674219.9893308,117.93509382450154,,
1764674220.001834,117.67871796301826,,
1764674220.014337,116.6699843480174,,
1764674220.0199997,,17.99147580170282,25.19179065632675
1764674220.0268402,113.41203706596629,,
1764674220.039343,120.04147677289046,,
1764674220.0518463,121.36514301257633,,
1764674220.0643494,117.20622809648717,,
1764674220.0768526,112.08266640117435,,
1764674220.0893557,116.93956175732674,,
1764674220.1018589,118.77789197748348,,
1764674220.1143618,117.3637150738537,,
1764674220.1202343,,10.641142217795622,23.940783489664774
1764674220.126865,116.14200197690195,,
1764674220.139368,111.2840322598659,,
1764674220.1518712,108.30750418427147,,
1764674220.1643744,115.6667546510274,,
1764674220.1768775,121.09287419753744,,
1764674220.1893806,115.93365316924796,,
1764674220.2018836,114.2583666152072,,
1764674220.2143867,116.70667447282548,,
1764674220.220469,,28.993647296881313,25.66441843162049
1764674220.2268898,118.06035564179162,,
1764674220.239393,115.72798700154367,,
1764674220.2518961,111.91643780632346,,
1764674220.2643993,115.98611614262099,,
1764674220.2769022,113.59949907505286,,
1764674220.2894053,119.2513350589097,,
1764674220.3019085,114.22837350949567,,
1764674220.3144116,111.9246803335655,,
1764674220.3207035,,31.519631021626825,27.76572716639561
1764674220.3269148,115.85233567680001,,
1764674220.339418,115.43558034889763,,
1764674220.351921,115.57188990268023,,
1764674220.364424,115.88959420309968,,
1764674220.3769271,115.87042840272508,,
1764674220.3894303,115.25574500458599,,
1764674220.4019334,111.61198371788821,,
1764674220.4144366,111.82608613868807,,
1764674220.4209383,,31.44550501926842,28.43160051353816
1764674220.4269397,111.59517788791779,,
1764674220.4394426,111.1188325495437,,
1764674220.4519458,118.05779903416489,,
1764674220.464449,113.98458174312935,,
1764674220.476952,109.14650895946238,,
1764674220.4894552,112.46440503073147,,
1764674220.5019584,111.71204009591489,,
1764674220.5144615,116.63462310820063,,
1764674220.5211728,,10.669850279172392,27.454854022539454
1764674220.5269644,114.57808500921767,,
1764674220.5394676,118.90770314046681,,
1764674220.5519707,112.96327405071987,,
1764674220.5644739,112.89178470487275,,
1764674220.576977,115.171354408824,,
1764674220.5894802,116.22606580180057,,
1764674220.601983,112.03838403310392,,
1764674220.6144862,117.6632246491744,,
1764674220.6214073,,15.801599354270556,28.508293979490823
1764674220.6269894,113.54063645299269,,
1764674220.6394925,118.5404429270776,,
1764674220.6519957,112.74745028618347,,
1764674220.6644988,109.7002703697623,,
1764674220.677002,117.86026098369135,,
1764674220.6895049,114.83403691802091,,
1764674220.702008,116.38733030931559,,
1764674220.7145112,112.20387789340464,,
1764674220.721642,,14.141824066036502,27.2515678373674
1764674220.7270143,111.36419135785921,,
1764674220.7395175,114.63736292633415,,
1764674220.7520206,115.78080475398693,,
1764674220.7645235,115.92872300079097,,
1764674220.7770267,111.9012359600487,,
1764674220.7895298,115.7296170869629,,
1764674220.802033,111.40568312421703,,
1764674220.814536,110.10314259417049,,
1764674220.8218765,,23.412607926222805,27.39202250263883
1764674220.8270392,112.53886149965606,,
1764674220.8395424,115.77467527701015,,
1764674220.8520453,110.79032286800125,,
1764674220.8645484,108.94650985762267,,
1764674220.8770516,114.69704396274784,,
1764674220.8895547,110.19265929394105,,
1764674220.902058,111.13011083014658,,
1764674220.914561,109.37371147385745,,
1764674220.9221113,,5.088476076315196,27.731254241059844
1764674220.927064,108.08163418645783,,
1764674220.939567,112.38067720057549,,
1764674220.9520702,106.19291220068024,,
1764674220.9645734,109.34491557459462,,
1764674220.9770765,106.04087360092916,,
1764674220.9895797,104.55991001959467,,
1764674221.0020828,112.05599372009881,,
1764674221.0145857,110.31834841966096,,
1764674221.0223458,,20.386532830358306,26.785190519949037
1764674221.0270889,105.66982562602918,,
1764674221.039592,116.52354283430711,,
1764674221.0520952,114.04014551836956,,
1764674221.0645983,116.26468500678129,,
1764674221.0771015,113.76201147954602,,
1764674221.0896044,113.39629290847122,,
1764674221.1021075,111.75353856172708,,
1764674221.1146107,112.40149094010988,,
1764674221.1225805,,12.962897490582662,24.339445048827567
1764674221.1271138,114.53236789683207,,
1764674221.139617,108.70506304659285,,
1764674221.15212,113.61582915924832,,
1764674221.1646233,110.79402793062354,,
1764674221.1771262,111.77653043739511,,
1764674221.1896293,103.8389598488946,,
1764674221.2021325,113.70177795078708,,
1764674221.2146356,110.09653896221023,,
1764674221.222815,,39.51056612590149,23.61916400584384
1764674221.2271388,109.02846116887041,,
1764674221.239642,114.25952133807859,,
1764674221.2521448,105.23253473642352,,
1764674221.264648,114.97991404484087,,
1764674221.277151,107.30562859998383,,
1764674221.2896543,108.61015377969906,,
1764674221.3021574,111.44951734625253,,
1764674221.3146605,103.78658658734453,,
1764674221.3230495,,4.539265143689899,19.86009382547993
1764674221.3271637,106.71062638636539,,
1764674221.3396666,112.43513243996941,,
1764674221.3521698,106.73219111563955,,
1764674221.364673,107.75603732303159,,
1764674221.377176,107.29706392177118,,
1764674221.3896792,110.71702609068,,
1764674221.4021823,109.15509732533998,,
1764674221.4146852,109.10730201300389,,
1764674221.4232843,,9.667837142644409,18.45152385283128
1764674221.4271884,105.89631760200542,,
1764674221.4396915,106.45151265928938,,
1764674221.4521947,112.00468682192731,,
1764674221.4646978,112.37698091512273,,
1764674221.477201,102.82465527166889,,
1764674221.4897041,111.87136574174527,,
1764674221.502207,107.02239967529184,,
1764674221.5147102,109.33610837346745,,
1764674221.5235188,,0.0,17.25209213271776
1764674221.5272133,105.38188721888511,,
1764674221.5397165,104.74879329700698,,
1764674221.5522196,104.63311946583526,,
1764674221.5647228,103.09345918138136,,
1764674221.5772257,104.03857842966174,,
1764674221.5897288,106.76941424012031,,
1764674221.602232,106.0507154677472,,
1764674221.6147351,110.74524672476997,,
1764674221.6237535,,9.969282518161968,17.207301486075515
1764674221.6272383,108.45027924877151,,
1764674221.6397414,108.40646602495269,,
1764674221.6522446,102.74555119331782,,
1764674221.6647475,101.87626311135517,,
1764674221.6772506,103.04896038691503,,
1764674221.6897538,100.68980611896362,,
1764674221.702257,105.23620705877035,,
1764674221.71476,104.29489943527287,,
1764674221.723988,,35.72882299282054,17.656313199138133
1764674221.7272632,99.4181354173622,,
1764674221.7397661,100.8787238635483,,
1764674221.7522693,103.19929842923969,,
1764674221.7647724,101.68076578646641,,
1764674221.7772756,108.24012385449163,,
1764674221.7897787,95.04095561460201,,
1764674221.8022819,100.14662938489964,,
1764674221.814785,102.8328120993588,,
1764674221.8242228,,8.654185691750417,16.131950177146372
1764674221.827288,100.3137383791004,,
1764674221.839791,104.2670958842804,,
1764674221.8522942,104.45718907896578,,
1764674221.8647974,98.08747382867433,,
1764674221.8773005,100.63931073230053,,
1764674221.8898036,100.05734898184328,,
1764674221.9023066,105.95569375608872,,
1764674221.9148097,101.00058227567995,,
1764674221.9244573,,42.35153647470905,16.85901894084241
1764674221.9273129,100.48570321266943,,
1764674221.939816,99.327237349131,,
1764674221.9523191,103.88546182446389,,
1764674221.9648223,104.72901949564934,,
1764674221.9773254,103.13735365308106,,
1764674221.9898283,99.80647709731457,,
1764674222.0023315,101.47438265616213,,
1764674222.0148346,98.30049357575199,,
1764674222.024692,,38.177067442776334,18.692833418416008
1764674222.0273378,102.37423694563977,,
1764674222.039841,107.41227925312862,,
1764674222.052344,105.52201344904618,,
1764674222.064847,103.08153507139576,,
1764674222.0773501,101.08955684528264,,
1764674222.0898533,101.27851618684473,,
1764674222.1023564,105.74126512897408,,
1764674222.1148596,104.74996047186258,,
1764674222.1249266,,43.9112954740487,20.566813159734554
1764674222.1273627,102.40226735047895,,
1764674222.1398659,108.7359271970222,,
1764674222.1523688,108.97202248525781,,
1764674222.164872,103.8903836132543,,
1764674222.177375,106.29197380095728,,
1764674222.1898782,105.66735047845526,,
1764674222.2023814,109.0218339369893,,
1764674222.2148845,103.40851268357997,,
1764674222.225161,,0.0,19.624024888665453
1764674222.2273874,106.44328691147552,,
1764674222.2398906,105.9524689820461,,
1764674222.2523937,109.71043437670654,,
1764674222.2648969,107.62085379466353,,
1764674222.2774,107.46638256086388,,
1764674222.2899032,113.19532168767404,,
1764674222.3024063,108.8334884619272,,
1764674222.3149092,111.43406851195104,,
1764674222.3253958,,10.103271968679778,18.73673582482925
1764674222.3274124,109.23303965859355,,
1764674222.3399155,115.2007316406688,,
1764674222.3524187,106.6236720221143,,
1764674222.3649218,112.78878844719536,,
1764674222.377425,113.20627052920584,,
1764674222.3899279,106.926693018397,,
1764674222.402431,107.1428248363948,,
1764674222.4149342,106.237758012504,,
1764674222.4256303,,0.0,18.397504086408237
1764674222.4274373,103.90258160529564,,
1764674222.4399405,112.28525613019883,,
1764674222.4524436,101.018010763128,,
1764674222.4649467,108.59792570880629,,
1764674222.4774497,104.49773183482014,,
1764674222.4899528,103.77913731688622,,
1764674222.502456,111.31436102777046,,
1764674222.514959,109.9792698987317,,
1764674222.525865,,33.406584366592575,19.26550752215719
1764674222.5274622,113.33393317289651,,
1764674222.5399654,103.39733077637295,,
1764674222.5524683,114.4893219229441,,
1764674222.5649714,109.76865425812983,,
1764674222.5774746,113.34993536391882,,
1764674222.5899777,105.91580880067814,,
1764674222.602481,110.71222282037212,,
1764674222.614984,105.94735248364317,,
1764674222.6260996,,0.0,18.401314356118345
1764674222.6274872,107.87715510086508,,
1764674222.63999,109.30756557255883,,
1764674222.6524932,109.5093585860663,,
1764674222.6649964,105.63231892455751,,
1764674222.6774995,112.49684278660786,,
1764674222.6900027,111.87475026567245,,
1764674222.7025058,107.61388501303426,,
1764674222.7150087,104.5974481986416,,
1764674222.7263343,,24.312268495999948,17.38809451412491
1764674222.727512,106.18228987639755,,
1764674222.740015,106.8310181282412,,
1764674222.7525182,109.02566904461752,,
1764674222.7650213,107.6029738721894,,
1764674222.7775245,112.45148935619518,,
1764674222.7900276,107.16608698592253,,
1764674222.8025305,105.14303297156478,,
1764674222.8150337,108.3727981612631,,
1764674222.8265688,,10.753323073760185,17.802365042796264
1764674222.8275368,108.83204977860905,,
1764674222.84004,110.02793437974177,,
1764674222.852543,103.26797433162447,,
1764674222.8650463,105.39084314583022,,
1764674222.8775492,111.54756657278143,,
1764674222.8900523,104.336912362406,,
1764674222.9025555,104.58060990866595,,
1764674222.9150586,108.70956386373037,,
1764674222.9268034,,12.584809813928597,17.99682988754854
1764674222.9275618,106.72967891813288,,
1764674222.940065,107.21965913830502,,
1764674222.952568,112.22424390915411,,
1764674222.965071,106.79316037013753,,
1764674222.977574,109.47238218620959,,
1764674222.9900773,110.49840439307985,,
1764674223.0025804,109.9667335425832,,
1764674223.0150836,110.52112016460171,,
1764674223.027038,,23.18949379920654,19.542796140828976
1764674223.0275867,112.19703461565936,,
1764674223.0400896,111.30017780907097,,
1764674223.0525928,107.31047419748667,,
1764674223.065096,112.40708201698413,,
1764674223.077599,112.02024179189222,,
1764674223.0901022,106.13281314060796,,
1764674223.1026053,110.65842830979705,,
1764674223.1151085,108.45613342637526,,
1764674223.1272726,,14.172527725806274,19.823012488005265
1764674223.1276114,105.88387655048697,,
1764674223.1401145,103.57044481896936,,
1764674223.1526177,110.42008193266668,,
1764674223.1651208,113.84534793318261,,
1764674223.177624,110.25039984131956,,
1764674223.1901271,106.92753163291572,,
1764674223.20263,105.92485512083223,,
1764674223.2151332,107.6061465022385,,
1764674223.2275074,,34.8853553591702,19.766781312428574
1764674223.2276363,108.41035031210376,,
1764674223.2401395,107.70303656924673,,
1764674223.2526426,111.48318409857319,,
1764674223.2651458,112.44600042761019,,
1764674223.277649,110.03618796384946,,
1764674223.2901518,114.877809221836,,
1764674223.302655,108.0126907147421,,
1764674223.3151581,109.68884533956967,,
1764674223.3276613,111.38193703087586,,
1764674223.3277419,,6.532083377337184,19.625307824801023
1764674223.3401644,112.49817470711871,,
1764674223.3526676,114.64436843125485,,
1764674223.3651705,104.52342972317645,,
1764674223.3776736,110.5164250022086,,
1764674223.3901768,109.6397602022105,,
1764674223.40268,111.86433500286402,,
1764674223.415183,101.56111775426737,,
1764674223.4276862,110.65584893647251,,
1764674223.4279766,,42.606068541380495,19.642276629245785
1764674223.4401894,109.78156585179838,,
1764674223.4526923,110.4656405325722,,
1764674223.4651954,105.62123548600034,,
1764674223.4776986,103.94584784311898,,
1764674223.4902017,108.72966260420466,,
1764674223.5027049,113.35360080885803,,
1764674223.515208,110.37194303531906,,
1764674223.527711,110.5590704757388,,
1764674223.528211,,44.969514295369336,20.095106419418652
1764674223.540214,110.71020414069346,,
1764674223.5527172,107.85602731230114,,
1764674223.5652204,109.23223978798627,,
1764674223.5777235,106.14636140924192,,
1764674223.5902267,109.24651964674867,,
1764674223.6027298,106.19037806530763,,
1764674223.6152327,109.67972986754646,,
1764674223.6277359,104.40437859751898,,
1764674223.6284459,,50.28499870190434,20.520019967942364
1764674223.640239,109.25958552446512,,
1764674223.6527421,111.745296644855,,
1764674223.6652453,115.50679647267481,,
1764674223.6777484,111.60695963389144,,
1764674223.6902514,111.03078525998244,,
1764674223.7027545,113.30230098104853,,
1764674223.7152576,107.53331994037134,,
1764674223.7277608,113.9941854645553,,
1764674223.7286804,,15.526100722501534,21.555093349442465
1764674223.740264,107.3639214909267,,
1764674223.752767,109.65822806010841,,
1764674223.7652702,111.61432374610311,,
1764674223.7777731,116.50706103586595,,
1764674223.7902763,105.41236084740788,,
1764674223.8027794,102.92317653763007,,
1764674223.8152826,112.15469199797452,,
1764674223.8277857,113.89272189736434,,
1764674223.8289149,,45.799074722977004,23.93481353306228
1764674223.8402889,111.52917094281614,,
1764674223.8527918,104.47153681314137,,
1764674223.865295,110.98156003777986,,
1764674223.877798,107.3176760526091,,
1764674223.8903012,109.95470269874986,,
1764674223.9028044,110.86654494104245,,
1764674223.9153075,113.08783241405659,,
1764674223.9278107,108.49494789714271,,
1764674223.9291496,,0.0,23.93481353306228
1764674223.9403136,111.3304593477126,,
1764674223.9528167,110.65277883328392,,
1764674223.9653199,108.7205282167341,,
1764674223.977823,109.19849811416564,,
1764674223.9903262,109.0864437107294,,
1764674224.0028293,110.41192510408749,,
1764674224.0153322,108.81403268541068,,
1764674224.0278354,104.70299886618186,,
1764674224.0293841,,24.80857253087973,23.361612744014753
1764674224.0403385,104.47322048639708,,
1764674224.0528417,105.72409583722666,,
1764674224.0653448,104.38928406556418,,
1764674224.077848,104.8191848216214,,
1764674224.090351,109.01716244921354,,
1764674224.102854,102.29527721068776,,
1764674224.1153572,110.26340869102917,,
1764674224.1278603,107.14256845391256,,
1764674224.129619,,48.62009570443678,26.602952457643877
1764674224.1403635,109.44916289966248,,
1764674224.1528666,102.75952692529356,,
1764674224.1653697,105.39606598706874,,
1764674224.1778727,104.8937204722558,,
1764674224.1903758,109.88372598584947,,
1764674224.202879,108.95405568542903,,
1764674224.215382,100.36372100890456,,
1764674224.2278852,103.81552921168635,,
1764674224.2298534,,0.0,24.982134557910545
1764674224.2403884,102.40140161912645,,
1764674224.2528915,102.13521206025668,,
1764674224.2653944,108.85473090563154,,
1764674224.2778976,101.95233392893458,,
1764674224.2904007,104.94346217260232,,
1764674224.302904,108.13323475322817,,
1764674224.315407,101.6494913578589,,
1764674224.3279102,104.30201900595493,,
1764674224.3300881,,9.375029993161805,24.89024835253732
1764674224.340413,103.9448252381555,,
1764674224.3529162,97.45368792298795,,
1764674224.3654194,103.98959708283941,,
1764674224.3779225,97.54930474047154,,
1764674224.3904257,104.50135868552925,,
1764674224.4029288,102.31465910544533,,
1764674224.415432,102.3760032763953,,
1764674224.427935,102.22367272557493,,
1764674224.4303226,,32.31435484106789,26.205551354346607
1764674224.440438,106.04608448100207,,
1764674224.4529412,103.89290967655513,,
1764674224.4654443,102.25033208795088,,
1764674224.4779475,105.95328482889403,,
1764674224.4904506,106.1109241157016,,
1764674224.5029535,102.65945116040145,,
1764674224.5154567,108.83962243967544,,
1764674224.5279598,109.97038765264325,,
1764674224.5305572,,7.753469744925571,25.176483084061207
1764674224.540463,100.59775344527097,,
1764674224.552966,95.90327588265787,,
1764674224.5654693,101.46598374385985,,
1764674224.5779724,97.61786026823037,,
1764674224.5904753,102.20934834355499,,
1764674224.6029785,104.8145069547061,,
1764674224.6154816,104.89625316609256,,
1764674224.6279848,104.56086664562373,,
1764674224.630792,,42.874074102215715,27.08991950915517
1764674224.640488,104.377191388266,,
1764674224.652991,100.9848474915562,,
1764674224.665494,103.38374338892027,,
1764674224.677997,102.39802747070924,,
1764674224.6905003,106.18582455810471,,
1764674224.7030034,109.38157365858925,,
1764674224.7155066,105.50456693933623,,
1764674224.7280097,105.6931635529525,,
1764674224.7310264,,23.760536176099283,26.348264896950447
1764674224.7405128,102.670521293547,,
1764674224.7530158,101.75797688712733,,
1764674224.765519,108.86898484029379,,
1764674224.778022,109.32674065077154,,
1764674224.7905252,109.60570587649931,,
1764674224.8030283,105.23201007401875,,
1764674224.8155315,104.09586044344329,,
1764674224.8280344,107.0077945557712,,
1764674224.8312612,,40.29495511829833,28.599123013014523
1764674224.8405375,102.18868750767179,,
1764674224.8530407,96.72467053472116,,
1764674224.8655438,100.07110189385985,,
1764674224.878047,102.19806082638395,,
1764674224.8905501,103.7341545206686,,
1764674224.9030533,98.88435947725468,,
1764674224.9155562,100.94805343820994,,
1764674224.9280593,105.7099614580274,,
1764674224.9314957,,8.611551250786622,26.332821860308265
1764674224.9405625,101.19531631274458,,
1764674224.9530656,101.80869578908907,,
1764674224.9655688,94.89093613634499,,
1764674224.978072,95.66462570230966,,
1764674224.9905748,99.15127196448704,,
1764674225.003078,97.45554885981119,,
1764674225.0155811,101.60887817552265,,
1764674225.0280843,99.65718739175244,,
1764674225.0317304,,6.7780780163271785,23.78672610837212
1764674225.0405874,96.61829357755231,,
1764674225.0530906,100.65309931658389,,
1764674225.0655937,99.40990969630326,,
1764674225.0780966,94.55730192364916,,
1764674225.0905998,92.76597769354156,,
1764674225.103103,98.40470622265958,,
1764674225.115606,97.38102065251121,,
1764674225.1281092,98.51849559855371,,
1764674225.131965,,20.725902949172163,21.81611972485664
1764674225.1406124,100.62702724719796,,
1764674225.1531153,101.81485837331826,,
1764674225.1656184,104.14686655513556,,
1764674225.1781216,101.24752406373244,,
1764674225.1906247,103.0769189708814,,
1764674225.2031279,100.84545050258845,,
1764674225.215631,97.94589473040594,,
1764674225.228134,103.79512814445836,,
1764674225.2321997,,17.969819680440768,21.97903432205259
1764674225.240637,99.98324859946763,,
1764674225.2531402,97.65970990955914,,
1764674225.2656434,100.61464654753918,,
